"","Team","GameId","Average_Line_ML","Average_Line_Spread","Average_Odds_Spread","Average_Line_OU","Average_Odds_OU","Total","FG","FGA","X3P","X3PA","X2P","X2PA","FT","FTA","ORB","DRB","AST","STL","BLK","TOV","PF","PTS","OFG","OFGA","O3P","O3PA","O2P","O2PA","OFT","OFTA","OORB","ODRB","OAST","OSTL","OBLK","OTOV","OPF","OPTS"
"1018","LAC",21800535,-141.2,-2.67,-107.83,226.67,-107,233,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1019","LAC",21800676,264,7.7,-105,241.25,-106.33,206,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1020","LAC",21800468,-145,-3.42,-106.83,222.08,-108,246,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1021","LAC",21800829,611.6,11.67,-108.5,228.17,-109.17,235,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1022","LAC",21800198,150.4,3.5,-106,227.58,-108.33,237,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1023","LAC",21800526,-283,-7,-108.83,229.25,-107,225,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1024","LAC",21800748,-275.2,-6.42,-108.33,233.25,-106.33,241,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1025","LAC",21800025,-145.2,-2.58,-107.83,214.25,-106.5,200,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1026","LAC",21801081,-296.5,-6.58,-109.5,227,-106.8,218,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1027","LAC",21800709,193.8,5.67,-107.17,215.42,-109,210,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1028","LAC",21800606,-259.6,-6.33,-107.17,231.17,-107,237,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1029","LAC",21800494,512.33,10.83,-106.67,233.83,-106,256,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1030","LAC",21800404,140.25,3.25,-105.33,220.42,-106.33,222,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1031","LAC",21800050,202,5.67,-107.67,236.5,-107.67,225,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1032","LAC",21800117,-168.25,-3.42,-106.5,219.17,-108.17,215,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1033","LAC",21800895,375.6,8.83,-105,234.83,-109,219,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1034","LAC",21800266,-178.8,-4.25,-105.67,211.08,-108,219,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1035","LAC",21801127,420.75,10,-106.33,231.42,-107.33,246,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1036","LAC",21800796,142.6,3.33,-108.5,224.08,-107.33,232,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1037","LAC",21800450,-113.5,-1.42,-106.17,216.75,-106.17,258,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1038","LAC",21800479,-136.5,-2.17,-109.5,220.5,-107.33,243,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1039","LAC",21801033,-406.6,-8.9,-104.6,229.6,-108.2,249,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1040","LAC",21800341,-155.4,-2.83,-107.17,223.9,-108.6,224,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1041","LAC",21800618,192.2,5.67,-108,226.42,-108,221,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1042","LAC",21800586,-276.2,-6.67,-108.5,220.67,-108,202,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1043","LAC",21801136,-419,-9.08,-106,228.58,-108.5,240,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1044","LAC",21800417,134.4,2.83,-108,222.08,-107.83,212,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1045","LAC",21800630,-290,-7.25,-106.17,221.83,-106.67,213,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1046","LAC",21800919,412.8,9.83,-107,227.17,-108.67,216,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1047","LAC",21801192,-711.25,-11.58,-107.5,228.08,-107.5,239,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1048","LAC",21800553,61.8,0.5,-109.17,235.62,-106,232,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1049","LAC",21800863,-323,-7.75,-108.83,231.83,-108.33,241,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1050","LAC",21800293,158.5,4,-109.83,227.5,-108.2,204,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1051","LAC",21800573,-194.4,-4.58,-107.83,234.58,-108.17,232,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1052","LAC",21800360,114.4,1.83,-105.83,210.17,-106.33,182,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1053","LAC",21800958,148.4,3.92,-108,236.5,-108.2,218,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1054","LAC",21800511,-182.4,-4.75,-106.83,238.5,-107.83,245,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1055","LAC",21800664,-113.6,-1.08,-105.83,223.67,-107.33,238,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1056","LAC",21800985,-128.6,-1.92,-107.67,236.7,-107.2,228,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1057","LAC",21800789,379.6,9.67,-107.5,226.25,-107.5,224,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1058","LAC",21801151,-522.4,-10.08,-106.67,223.75,-109,209,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1059","LAC",21800165,180.5,5.08,-106.83,225.8,-106,221,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1060","LAC",21800650,106.2,0.92,-106.67,239.58,-106,238,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1061","LAC",21800349,110.2,2,-108.17,235,-109.33,255,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1062","LAC",21800103,138.25,3,-104.33,227.5,-107.8,238,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1063","LAC",21800775,116.4,1.83,-107.17,215.42,-108,212,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1064","LAC",21800224,-180.75,-4.42,-108.5,221.7,-107.4,246,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1065","LAC",21800070,152.8,3.67,-106.5,217.8,-109.2,246,41.3,87.5,10,25.8,31.3,61.7,22.6,28.5,9.7,35.8,24,6.8,4.7,14.5,23.3,115.1,41.7,91.3,10.4,30.2,31.4,61.1,20.5,26.3,11.3,34.5,24.1,8.3,6.1,13.2,24,114.3
"1066","LAL",21800189,-789,-11.5,-109.5,236.92,-110,213,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1067","LAL",21800719,-136.8,-1.42,-110,230.67,-107.67,225,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1068","LAL",21800035,138,3.5,-105.2,237.42,-110.33,239,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1069","LAL",21800227,-174.4,-4.25,-105.5,222.33,-107,247,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1070","LAL",21800958,-165.4,-3.92,-107,236.5,-105.8,218,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1071","LAL",21800798,-139.8,-2.92,-105.5,218.08,-108.17,230,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1072","LAL",21800921,-297,-6.33,-107.17,239.33,-107.5,244,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1073","LAL",21800016,128.6,3.08,-108.67,223.92,-109.17,247,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1074","LAL",21801116,-145.8,-2.17,-109.67,236.42,-108.17,230,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1075","LAL",21801086,119.75,2.17,-108.5,231.92,-109,217,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1076","LAL",21800872,130.2,2.83,-105.67,233.5,-107.17,217,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1077","LAL",21800526,242.8,7,-106.17,229.25,-108,225,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1078","LAL",21800686,242.4,7.08,-108.67,229.25,-107.5,272,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1079","LAL",21800337,-774.4,-11.42,-109.5,221.83,-107.67,216,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1080","LAL",21800887,-255.8,-6.25,-105.83,233.83,-109.17,243,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1081","LAL",21800278,-143.2,-2.5,-106.17,220.17,-108.33,173,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1082","LAL",21800701,762.2,12.92,-106.5,233.5,-108.33,241,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1083","LAL",21800183,-235,-5.83,-107.83,237.58,-110,187,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1084","LAL",21800989,257.8,7.33,-109.17,220.38,-107,227,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1085","LAL",21801179,840.6,13.58,-107.17,226.92,-107.83,198,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1086","LAL",21800942,-280,-6.8,-107,233.9,-106.6,227,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1087","LAL",21800401,-219.2,-5.42,-106.67,221.42,-106.33,213,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1088","LAL",21800328,-171.8,-3.83,-107.83,222.67,-107,217,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1089","LAL",21800093,-124.4,-1.33,-106.33,239.3,-106.4,244,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1090","LAL",21801121,1086.2,15.83,-105.5,218.75,-109.25,215,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1091","LAL",21800235,-120.4,-0.75,-109.5,225.3,-105.6,210,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1092","LAL",21800304,130.8,3.17,-108,219,-105.4,202,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1093","LAL",21800364,-352.6,-7.58,-107.33,224.5,-108.8,234,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1094","LAL",21800066,-52,1.67,-108.83,235.88,-108.75,235,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1095","LAL",21800596,257,7.58,-107.33,222.83,-107.5,204,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1096","LAL",21801009,-133,-2,-107.67,225.7,-108.6,230,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1097","LAL",21800048,-123,-1.58,-107.33,225.17,-105.67,285,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1098","LAL",21800109,-358,-7.5,-107.17,234.17,-109.33,227,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1099","LAL",21800286,-348.75,-7.67,-108.67,217,-109.33,212,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1100","LAL",21800416,198.75,5.83,-106.83,225.42,-108.5,237,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1101","LAL",21800782,1062.6,14,-106.33,234.58,-107.5,216,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1102","LAL",21800212,-130,-2.2,-108.4,223.7,-105.6,243,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1103","LAL",21800478,-238.8,-5,-110.67,234.83,-107.17,216,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
"1104","LAL",21800384,117.6,2.42,-107.17,208.5,-108.67,199,42.6,90.5,10.3,31,32.2,59.6,16.3,23.3,10.2,36.4,25.6,7.5,5.4,15.7,20.7,111.8,41.9,92.8,11.8,34,30.1,58.9,17.8,22.7,11.3,35.6,25,8.3,5.1,14.2,20.8,113.5
